MIC1,AATSC1p,MATS1se,ETA_dEpsilon_B,BCUTZ-1h,BCUTv-1l,Mor31v,AMID_O,n6HRing,WPSA3,Mor20,ATSC0se,ATSC0p,SMR_VSA9,AATSC0dv,GATS2p,SlogP_VSA2,ATSC3c,PEOE_VSA4,BCUTd-1l,AETA_eta,PEOE_VSA8,GATS2dv,Xc-5d,NsssP,TIC1,BCUTZ-1l,mZagreb1,SMR_VSA3,BCUTse-1h,NssO,GATS2Z,NsSH,ATSC3se,RNCS,ATSC3d,GATS1se,MATS2Z,n6aHRing,TopoPSA(NO),PPSA2,NddsN,EState_VSA8,NtN,ATSC1Z,Mor04v,ATSC1se,PEOE_VSA7,ETA_epsilon_5,Mor14,AETA_eta_F,VSA_EState4,AATSC0Z,BCUTi-1h,BCUTs-1h,AETA_alpha,AMID_N,AATSC1d,PPSA1,AATS2dv,AMID_h,Mor25,ATSC3Z,PPSA4,ATSC1s,AATSC1i,BCUTi-1l,Mor31m,Mor18,NdO,BCUTse-1l,AATSC0d,AATSC2c,AATSC0v,ATSC1p,SIC0,Mor13m,nBase,SlogP_VSA1,ATSC1i,RPCG,PEOE_VSA1,SMR_VSA6,AATSC1Z,SM1_DzZ,NdsN,SlogP_VSA4,ATS0s,BCUTc-1l,VSA_EState3,ATSC3dv,SdssC,ATSC1d,GATS1s,nN,Mor18v,GATS2s,AATS1s,AXp-0dv,nHRing,Ehomo,Elumo,chemical potential,hardness,MK_charge,Dipole moment,CM5_charge,fp_86,fp_137,fp_111,fp_160,fp_65,fp_90,fp_138,fp_99,fp_155,fp_121,fp_29,fp_70,fp_50,fp_77,fp_56,fp_151,fp_21,fp_145,fp_140,fp_85,fp_119,fp_141,fp_161,fp_158,fp_131,fp_63,fp_106,fp_149,fp_25,fp_139,fp_165,fp_57,fp_113,fp_100,fp_146,fp_154,fp_136,fp_41,fp_153,fp_109,fp_78,fp_83,fp_162,fp_128,fp_52,fp_47,fp_164,fp_88,fp_95,fp_82,fp_89,fp_163,fp_76,fp_98,fp_84,fp_159,fp_150,fp_42,fp_101,fp_69,fp_130,fp_16,fp_118,fp_122,fp_91,fp_94,fp_24,fp_144,fp_107,fp_142,fp_129,fp_8,fp_110,fp_49,fp_37,fp_156,fp_125,fp_157,fp_72,smiles,reg_num,EXP_PA
28.89641394,-0.023037969,-0.028115982,0.122902494,9.014072891,13.30279701,0.037947888,0.0,1,2.005838206,0.764558383,4.090484857,3.584378506,0.0,6.346938776,0.982846872,4.983978521,0.155843728,13.17124514,0.989916415,0.464871201,6.196843572,0.445556855,0.433012702,0,35.7931939,5.72983683,4.423611111,4.983978521,4.030519332,0,0.589162906,0,1.105734878,60.34293258,-2.551020408,0.59178856,0.141091769,1,12.89,94.34026248,0,4.983978521,0,0.714285714,-0.361322862,-0.115008,12.13273414,1.074285714,-0.0839394,0.77769313,-0.851851852,8.632653061,17.43069015,8.00737812,0.425714286,0.199840294,-0.12244898,107.3258021,15.22727273,0.705741413,0.555769298,49.30612245,6.738590177,-11.6780754,-0.519696909,10.99501291,0.015689575,-0.527495776,0,2.469077957,0.775510204,-0.005642724,38.97455086,-0.322531569,0.469735681,-0.302816581,0,0.0,-7.275756725,0.492407869,0.0,0.0,0.051020408,1.142857143,0,0.0,225.3402778,-0.363740331,0.0,32.73469388,0.0,-1.714285714,0.668481744,1,-0.310203618,0.404312555,4.744047619,0.489050809,1,-0.27517,-0.0466,-0.160885,0.114285,-0.613486,3.9816,-0.334087,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,FC(F)(F)C1=NC=CC=C1,368-48-9,887.1
24.4645978,-0.025852404,-0.109706772,0.0,9.014068224,13.30279818,0.09813032,0.0,0,1.92574206,0.442417663,4.229948308,2.497445847,0.0,7.786982249,1.426364449,12.72105492,-0.118686074,13.17124514,0.987195046,0.635927126,6.544756406,0.434650456,0.0,0,33.35082883,5.853510825,4.5625,0.0,4.030488795,0,0.582176444,0,-1.676071645,60.77976677,-1.834319527,0.678249896,0.272378962,0,26.02,94.40829126,0,5.733667477,0,-9.289940828,-0.146545877,-0.428357515,0.0,1.026984127,0.556556001,0.474847713,4.594652778,11.32544379,17.43068837,8.007376408,0.393877551,0.240940012,-0.159763314,111.9247201,9.666666667,0.954011093,0.282239066,-12.4260355,7.262176251,-15.58505917,-0.858033367,11.11705627,0.17293954,-0.534553322,0,2.593236007,0.698224852,0.003059324,37.26122432,-0.310228846,0.479904845,0.035742461,1,5.733667477,-10.2964004,0.462149673,5.733667477,6.544756406,-0.774161736,1.142857143,0,0.0,220.0625,-0.230467413,0.0,-31.96449704,0.0,-1.917159763,0.753353604,1,-0.149274989,0.40574137,4.510416667,0.517922464,0,-0.24118,0.07787,-0.081655,0.159525,-0.215473,1.949,-0.140566,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FC(F)(F)CCN,460-39-9,887.2
18.95194101,0.006357451,-0.391885437,0.068376068,7.012120585,15.59610256,-0.03063749,0.0,0,2.348171824,0.345133433,0.307763556,1.889933977,12.34378421,2.444444444,1.102945317,6.544756406,0.036554777,0.0,0.910904966,0.325503014,0.0,1.256198347,0.0,0,24.52932501,5.674127986,2.5,0.0,3.221886742,0,1.161290323,0,0.052065827,37.34931541,-0.172839506,1.619197566,-0.269794721,0,26.02,63.0794799,0,12.34378421,0,-11.77777778,-0.37231916,-0.10720716,0.0,0.633333333,0.409092794,0.413160405,4.791666667,6.888888889,14.53779828,4.061779538,0.475,0.413832521,0.007716049,118.9061846,1.636363636,0.413832521,0.041395551,0.444444444,7.0088311,-4.706790123,0.20721543,10.93470419,-0.036784649,-0.234716047,0,2.419805015,0.172839506,-0.000420046,48.81074048,0.050859608,0.426396244,-0.058053883,1,5.733667477,1.657723441,0.233508685,5.733667477,6.544756406,-1.472222222,0.142857143,0,12.34378421,45.5,-0.368538933,0.0,-2.555555556,0.0,0.061728395,1.381742739,1,-0.004643808,0.916635232,4.34375,0.59045183,0,-0.24011,0.04008,-0.100015,0.140095,-0.212447,1.6517,-0.057638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C#CCN,2450-71-7,887.4
12.34313806,-0.042298534,0.053575275,0.0,8.010083368,14.70682114,0.163477739,0.209320386,0,2.197616426,1.072506529,1.122666963,5.603020215,0.0,2.192043896,1.071835762,11.20210162,-0.220128714,0.0,0.987165684,1.221222809,0.0,1.963398125,0.0,0,35.81353753,5.806228666,6.375,0.0,3.676647603,1,0.752190464,0,-1.676779918,3.795815585,-5.300411523,0.924502131,0.427233188,0,9.23,152.0466817,0,41.5424232,0,-4.104252401,0.456877218,0.057919517,41.5424232,0.785185185,0.232834249,0.134713538,-0.03125,6.192043896,13.62658853,3.508998555,0.481481481,0.0,0.038725335,258.480804,1.183673469,0.209320386,0.634624221,-305.3004115,5.631358582,-4.694444444,-0.253486877,11.06716562,-0.011277634,-0.542020014,0,2.547696638,0.63648834,0.002707773,46.90807629,-1.099761892,0.228406794,-0.441724189,0,0.0,-6.590658804,0.102874449,4.736862954,0.0,-0.157855862,0.25,0,0.0,57.375,-0.41939012,0.0,-71.96707819,0.0,1.006858711,1.68,0,-0.079007382,0.413877551,2.298076923,0.823138699,0,-0.23969,0.07332,-0.083185,0.156505,-0.603894,1.0111,-0.258529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,O(C(C)(C)C)C(C)(C)C,6163-66-2,887.4
18.5322484,-0.118256401,-0.019607555,0.0,8.021943637,14.70271491,-0.008804253,0.332911525,0,2.698574567,0.729836156,1.184739667,2.158360887,0.0,4.222222222,0.201135061,25.405349,0.0570141,0.0,0.957313837,0.395024335,14.09534397,1.326754386,0.0,0,25.509775,5.958909344,3.361111111,4.899909731,3.701313935,0,0.974765258,0,0.016463778,2.685240483,-0.5,0.672125719,0.002347418,0,20.31,115.2137387,0,0.0,0,-1.777777778,-0.204227608,-0.021294028,0.0,0.933333333,0.402444778,0.491476503,0.0,7.888888889,14.5445806,7.008810405,0.446666667,0.385162396,0.039772727,182.8507465,2.055555556,0.718073921,0.064704674,-62.22222222,9.601144894,-0.027777778,-1.396710099,11.23800651,-0.074266587,-0.449975673,1,2.662520361,0.354166667,-0.003569994,43.01133003,-1.300820414,0.432667893,-0.158198475,0,0.0,-15.36381109,0.331194499,4.899909731,14.09534397,-0.161616162,0.392857143,0,0.0,72.0,-0.416688565,0.0,-12.88888889,0.0,0.4375,0.505263158,1,-0.152852314,0.656140351,3.636363636,0.686562431,0,-0.24196,0.03141,-0.105275,0.136685,-0.467277,3.8305,-0.352386,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,O=CN(C)C,68-12-2,887.5
29.06737889,0.026970944,0.003853538,0.057495591,16.00221168,14.70271923,0.09322304,0.155132121,0,3.141814385,1.021304685,1.097704952,7.87769762,0.0,3.410934744,1.141157388,12.03901413,0.010662061,0.0,0.972941371,0.603424024,10.45893497,0.875509459,0.166666667,0,60.72889087,5.693344062,4.583333333,0.0,3.701476046,0,1.194048905,0,-0.391830299,87.13711361,-6.408163265,0.499165271,-0.056721988,0,17.07,118.988519,0,0.0,0,18.0952381,0.136060471,0.004230048,25.31224052,0.793939394,0.196810973,0.631400179,0.78037037,13.58276644,13.63670229,7.008267827,0.515151515,0.0,0.238095238,187.365815,3.882352941,0.326674517,0.602206902,-97.83673469,5.666119953,-2.278381998,0.050707946,10.33557417,0.047445995,-0.860526161,1,2.43592868,0.535147392,-0.00021678,57.11663839,0.566389814,0.330556168,-0.211005353,0,0.0,1.06486687,0.250842194,0.0,6.255769184,0.861678005,0.875,0,0.0,91.75342936,-0.385673958,0.0,-43.48148148,0.122826909,5.0,0.576391,0,-0.373664382,0.556744154,2.927983539,0.676581294,0,-0.21964,-0.05251,-0.136075,0.083565,-0.466976,4.3474,-0.304682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=C(C1=CC=C(SC)C=C1)C,1778-09-2,888.2
20.53408173,-0.066272039,-0.083135436,0.0,8.022017556,14.70271373,0.020062762,0.331305253,0,2.262477475,0.540403515,1.184739667,2.158360887,0.0,4.055555556,0.957321083,12.95485171,-0.055214402,0.0,0.972632812,0.444303064,13.97140918,1.00456621,0.0,0,27.509775,5.873933126,3.361111111,5.316788604,3.701939837,0,0.771420188,0,-0.762231222,12.58375483,-1.25,0.730359609,0.157276995,0,29.1,117.2467454,0,5.316788604,0,-6.777777778,-0.209527119,-0.090286028,0.0,0.827777778,0.449565567,0.442197775,0.0,7.888888889,14.54090548,7.008267289,0.446666667,0.358675959,0.039772727,184.6698712,2.111111111,0.689981212,0.000876713,-58.22222222,9.770562116,-2.305748457,-0.70083623,11.13951124,-0.03077571,-0.450570896,1,2.601438806,0.354166667,0.006049648,43.01133003,-0.728992424,0.432667893,-0.051466478,0,5.316788604,-7.709198533,0.34039074,5.316788604,7.047671983,-0.616161616,0.392857143,0,0.0,73.02777778,-0.365281661,2.388888889,-41.88888889,0.00462963,0.4375,0.588354138,1,-0.091484465,0.525170166,3.515151515,0.681649658,0,-0.24202,0.03719,-0.102415,0.139605,-0.511783,3.6233,-0.36089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,O=C(NC)C,79-16-3,888.5
23.741263,0.030809467,0.07315448,0.023247863,16.00221115,20.34165588,0.091704345,0.0,0,1.39045916,0.632294234,0.154061231,6.011914243,0.0,1.282051282,1.209154864,6.255769184,-0.038637373,0.0,0.972632812,0.756911133,0.0,1.766315789,0.0,0,30.59594133,5.762863728,3.361111111,0.0,3.06635971,0,1.368421053,0,-0.144321574,94.36253281,-1.73964497,0.904737677,-0.036403509,0,0.0,43.5716903,0,6.578935684,0,17.75147929,-0.451293648,0.010403325,18.0846429,0.753333333,0.330345817,0.129589706,0.0,17.75147929,11.50262557,3.032714816,0.566666667,0.0,0.066074951,145.8025933,0.421052632,0.358675959,0.308859476,-204.7337278,3.351668485,-2.341433917,-0.053564551,10.33545066,0.042538484,-0.493012884,0,2.497147398,0.331360947,0.000533589,59.80509641,0.369713603,0.334798389,0.185674713,0,0.0,-0.642774615,0.182676363,0.0,6.255769184,1.479289941,0.625,0,0.0,28.1978738,-0.286895215,0.0,-9.222222222,1.171296296,0.792899408,1.825675398,0,-0.148892241,0.680225448,2.392489712,0.886370331,0,-0.21361,0.00884,-0.102385,0.111225,-0.217694,1.7782,-0.07373,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S(C(=C)C)C,7594-44-7,888.6
24.26825,-0.090171258,-0.090524592,0.0,8.02883182,14.70146392,0.020750927,0.51418769,0,3.920536546,0.569173228,2.01489575,2.859621612,0.0,4.625,0.899654214,19.74779402,-0.069503843,0.0,0.977633581,0.532577656,7.047671983,0.798648649,0.0,0,40.0,5.887510703,3.861111111,5.316788604,3.714457014,1,0.86641791,0,-0.600020625,33.67192082,-2.90625,0.850399332,0.127761194,0,38.33,216.7358364,0,10.05365156,0,-1.25,-0.480927723,-0.170997766,6.9237372,0.891666667,0.565782979,0.478697753,0.0,8.375,14.54091916,7.00826904,0.438095238,0.26142735,0.118489583,210.5239497,4.08,0.77561504,0.176091085,17.5,13.54598977,-2.555664062,-0.786467675,11.14820431,-0.085546658,-0.666382895,1,2.629950282,0.33984375,0.014070191,42.52826755,-1.352568876,0.397979297,-0.01275636,0,5.316788604,-11.79701513,0.394705534,10.05365156,13.65455395,-0.083333333,0.642857143,0,0.0,89.52777778,-0.478777026,2.304722222,-34.5,-0.372685185,1.77734375,0.629136227,1,-0.169663629,0.48955737,3.494444444,0.646229052,0,-0.24803,0.06499,-0.09152,0.15651,-0.552508,2.3823,-0.360719,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,O=C(OCC)NC,105-40-8,888.8
18.54995725,-0.007441857,-0.100538997,0.0,8.022031381,14.70271162,0.130963853,0.237667876,0,2.682878419,0.808482907,1.279697111,3.505511182,0.0,3.209876543,0.98912116,5.907179729,0.050562375,0.0,0.972611598,0.815996513,5.414990469,1.064134615,0.866025404,0,39.77443751,5.7826649,5.173611111,0.0,3.702047779,0,0.613484589,0,-0.245774284,34.44352859,-3.811728395,0.767142468,0.332534247,0,43.09,145.0477824,0,0.0,0,-12.56790123,0.114816257,-0.121511716,0.0,0.740740741,0.273523772,0.371060784,4.569444444,7.209876543,14.5378705,7.008270386,0.461904762,0.237667876,0.135984023,181.7748371,2.3,0.475335753,0.056089231,-121.4320988,8.058210134,-5.857145919,0.051262344,11.04419381,0.032060895,-0.395171882,1,2.5244301,0.645061728,0.005303557,45.3769533,-0.126511561,0.338338909,-0.227634913,0,5.733667477,0.87145984,0.278582217,5.733667477,0.0,-0.739288308,0.392857143,0,5.414990469,92.34027778,-0.360605546,0.0,-46.20987654,-0.256944444,2.311728395,0.799606706,1,-0.063234305,0.371223637,3.171568627,0.712228366,0,-0.23905,0.03488,-0.102085,0.136965,-0.544272,3.4916,-0.349922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,O=C(N)C(C)(C)C,754-10-9,889.0
23.72943847,-0.028880181,0.044402884,0.055026455,7.089162568,15.57924338,-0.130924967,0.0,0,3.894013995,1.028714042,0.618818667,4.770464368,6.069221313,3.537414966,0.625916628,14.09534397,0.029776496,5.261891555,0.911337257,0.465589242,19.78273024,1.120475113,0.166666667,0,58.72889087,5.691834517,4.583333333,0.0,3.356882081,0,0.866111505,0,-0.103677333,6.489346991,-5.585034014,0.800277518,0.091424522,0,27.03,165.654062,0,6.069221313,1,4.571428571,-0.169135041,0.027477333,24.26546827,0.772727273,0.400017215,0.769234961,1.819074074,6.775510204,14.56330847,6.027269774,0.481818182,0.340274682,0.238095238,227.0191302,4.382352941,0.340274682,0.704144834,-62.53061224,7.888288664,1.588624339,-0.444361263,10.9543031,-0.276761409,-1.086731254,0,2.434425904,0.535147392,-0.00244702,51.51329749,-0.6064838,0.308873287,-0.604565053,0,4.899909731,-9.331586516,0.13582641,4.899909731,18.9952537,0.217687075,0.285714286,0,11.33111287,85.80555556,-0.445216505,8.503484505,-26.24489796,0.0,5.0,0.453765286,2,-0.579439731,0.378327044,3.420634921,0.609438933,0,-0.20561,-0.02538,-0.115495,0.090115,-0.452077,7.6409,-0.354712,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,N#CC1=CC=C(C=C1)N(C)C,1197-19-9,889.1
23.57987601,-0.111974291,-0.036548517,0.0,7.103757742,15.57693978,0.004773531,0.0,0,3.816443823,0.517370368,0.76307,2.572836741,6.193156096,4.346938776,0.189649652,25.33378906,-0.042640945,10.25429629,0.911009128,0.382694802,14.09534397,1.116138498,0.0,0,35.7931939,5.898229106,3.861111111,4.899909731,3.375202074,0,0.892643052,0,0.016701,5.796638641,-0.219387755,0.897844234,0.102452316,0,39.39,139.5033303,0,4.992404733,1,1.632653061,-0.278043743,-0.025897,0.0,0.871428571,0.432865693,0.621008117,0.0,7.489795918,14.569545,6.027278181,0.457142857,0.794830186,0.078100471,198.6518022,3.45,0.794830186,0.249928519,-63.02040816,9.96452359,2.649234694,-1.682388936,11.22677551,-0.036169194,-0.629651242,0,2.566800568,0.37244898,-0.001654947,44.44422578,-1.455665789,0.392034391,-0.222478954,2,0.0,-21.87105617,0.294254491,4.899909731,14.09534397,0.125588697,0.428571429,1,11.45504765,74.25,-0.431101253,7.840555556,-0.306122449,0.0,1.015306122,0.425500371,3,-0.218756052,0.286693847,4.192307692,0.631284437,0,-0.23612,-0.02294,-0.12953,0.10659,-0.553596,7.9972,-0.392527,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N#CN=CN(C)C,39687-97-3,889.7
22.54594709,-0.014306393,0.461877765,0.058263305,7.22884227,15.38366898,-0.046408876,0.0,0,3.46273721,0.577506902,0.763961882,3.534042609,0.0,3.98615917,0.875316745,14.99386984,0.002146379,14.99386984,0.99385601,0.431616866,7.047671983,0.850814176,0.083333333,0,44.7319808,5.694955368,2.833333333,14.99386984,3.439360251,0,0.740225292,0,-0.518569204,10.95133681,-4.522491349,0.446865809,0.140497434,0,30.71,126.7040621,0,10.19736362,0,13.07266436,-1.119193974,0.373613301,12.13273414,0.82,0.409419202,0.691227448,1.898148148,6.92733564,14.75201645,3.062684783,0.47,0.615556199,0.220492118,186.7640451,7.275862069,0.615556199,0.37524377,-39.4083045,7.453180124,-0.222222222,0.201976436,10.95918091,-0.083569444,-0.914344893,0,2.436107339,0.560553633,-0.003465991,47.27348356,-0.257515079,0.365954208,-0.719736685,0,0.0,3.635575848,0.166138567,0.0,0.0,0.726259131,0.428571429,0,0.0,54.55555556,-0.409902936,8.237407407,-43.64359862,0.0,3.968858131,0.774410774,3,-0.501264499,0.681295716,3.413580247,0.565104186,1,-0.22581,-0.04585,-0.13583,0.08998,-0.58019,0.6696,-0.244346,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,N1=C2C=CC=CC2=NN1C,16584-00-2,890.1
24.15349406,-0.32239354,-0.349427774,0.0,15.01057583,14.70420617,0.010277102,0.899873173,0,3.5643445,0.673260048,3.325824235,9.3772444,0.0,6.037848691,0.369352079,21.32939262,0.11340747,0.0,0.983926771,0.596216257,21.32939262,0.936987249,0.0,0,31.44776828,5.993077041,4.8125,0.0,3.724183616,3,0.734612651,0,0.015134045,35.14732918,-9.404844291,1.184085424,0.281947406,0,44.76,243.8083416,0,13.57124149,0,123.6401384,-0.330885134,-1.093774457,0.0,1.058333333,0.846491242,0.579640524,0.0,16.2283737,13.64681227,7.006602609,0.479166667,0.0,0.290008651,221.9123951,8.061728395,1.169289434,-0.078152608,-267.2283737,14.34166715,-16.08294564,-1.165701009,10.46319532,-0.107383817,-0.610571197,1,2.452691057,0.581314879,0.01497855,45.38884028,-5.158296646,0.405870296,-0.35666578,0,0.0,-18.65121614,0.430946089,0.0,21.32939262,7.727508651,1.6,0,0.0,106.8471746,-0.366058832,0.0,-8.929642445,0.0,4.640138408,1.045313102,0,-0.091519966,0.691430491,2.778452932,0.746829244,0,-0.28434,0.05725,-0.113545,0.170795,-0.568495,0.7273,-0.42315,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,O=P(OC)(OC)OC,512-56-1,890.6
19.23736715,0.029409854,-0.244336981,0.055242967,7.012612884,15.59610011,-0.031319858,0.0,0,3.422389718,0.875015422,0.362392471,3.962826158,0.0,2.595155709,1.026825406,0.0,0.015303893,0.0,0.992524757,0.442023782,5.687386275,1.235753086,0.166666667,0,46.7319808,5.692057947,3.222222222,0.0,3.227450985,0,0.864171622,0,-0.025516623,33.12527221,-6.487889273,1.41740901,0.080214527,0,26.02,120.4863728,0,0.0,0,-4.823529412,-0.282715194,-0.088545882,18.55355576,0.66,0.571946453,0.617227724,7.533703704,6.595155709,14.53781608,4.005239289,0.4875,0.218071231,0.204152249,176.5087608,3.481481481,0.218071231,0.545502888,-48.44982699,7.087433694,-3.352941176,0.349613384,10.95336655,-0.123318808,-1.015051894,0,2.436856559,0.484429066,0.001720574,52.80584549,0.49996752,0.306619932,-0.491600649,0,5.733667477,5.943427528,0.228864771,5.733667477,5.733667477,-0.283737024,0.142857143,0,6.9237372,50.55555556,-0.310558959,0.0,-34.92041522,0.0,3.470588235,1.483266399,1,-0.493437461,0.579899846,3.14379085,0.610843918,0,-0.19564,0.01295,-0.091345,0.104295,-0.117238,1.7463,-0.026101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NC=1C=CC=CC1C,95-53-4,890.9
24.69664448,-0.030026553,-0.045870512,0.102142857,8.022586795,14.70255928,-0.058611643,0.225023349,0,4.021185842,0.592869323,1.119219714,3.135119154,0.0,3.959183673,0.946752323,4.983978521,0.057892081,0.0,1.751530669,0.351822814,0.0,0.876961004,0.083333333,0,33.69332843,5.696273191,1.972222222,4.983978521,3.704235208,0,0.876594637,0,-0.149874367,47.37864181,-4.040816327,0.839748968,-0.101536058,0,26.03,124.7592637,0,4.983978521,0,7.183673469,-0.935214976,-0.055006265,12.13273414,0.82962963,0.24284016,0.680194058,1.759259259,6.816326531,14.54790623,3.527628109,0.47037037,0.225023349,0.126870748,150.7105575,8.565217391,0.450046698,0.575244615,-8.020408163,8.91137598,-0.407171202,-0.362468012,10.95880209,-0.155309138,-0.862091701,0,2.438175074,0.454081633,-0.001213239,47.01339595,-0.45039829,0.413520005,-0.521168472,0,0.0,-5.437020182,0.219227503,4.417150937,0.0,0.478911565,0.392857143,0,0.0,51.80555556,-0.510613875,0.0,-15.87755102,0.0,1.903061224,0.760467298,1,-0.52085935,0.96357347,3.685185185,0.526912581,1,-0.24167,-0.02892,-0.135295,0.106375,-0.601483,1.3088,-0.364741,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,N1=COC=2C=CC=CC12,273-53-0,891.6
